ResponseId,JobSatPoints_1,JobSatPoints_4,JobSatPoints_5,JobSatPoints_6,JobSatPoints_7,JobSatPoints_8,JobSatPoints_9,JobSatPoints_10,JobSatPoints_11,JobSat
17128,30.0,50.0,80.0,80.0,80.0,80.0,60.0,20.0,70.0,50.0
17129,,,,,,,,,,
17130,,,,,,,,,,
17131,,,,,,,,,,
17132,,,,20.0,30.0,20.0,,,30.0,70.0
17133,,25.0,,,,,,,,60.0
17134,30.0,10.0,,20.0,10.0,20.0,10.0,,,80.0
17135,,,,,,,,,,
17136,10.0,,,30.0,10.0,45.0,,,5.0,30.0
17137,,,,,,,,,,80.0
17138,20.0,1.0,1.0,15.0,10.0,15.0,13.0,10.0,15.0,80.0
17139,,,,,,,,,,
17140,,,,,,,,,,
17141,,,,,,,,,,
17142,,,,,,,,,,
17143,10.0,,,10.0,50.0,5.0,10.0,10.0,5.0,90.0
17144,5.0,10.0,10.0,20.0,10.0,15.0,15.0,5.0,10.0,80.0
17145,,,,,,,,,,
17146,,,,30.0,25.0,20.0,25.0,,,30.0
17147,,,,,,,,,,
17148,,,,,,,,,,
17149,,,,,,,,,,
17150,5.0,5.0,,5.0,5.0,5.0,5.0,,,50.0
17151,10.0,30.0,,10.0,20.0,20.0,5.0,5.0,,80.0
17152,15.0,5.0,10.0,10.0,10.0,20.0,15.0,10.0,5.0,80.0
17153,,,,,,,,,,
17154,,,,,,,,,,
17155,10.0,5.0,5.0,5.0,25.0,15.0,10.0,15.0,10.0,50.0
17156,,,,,,,,,,
17157,,,,,,,,,,
17158,,,,,,,,,,
17159,11.0,4.0,20.0,15.0,5.0,10.0,5.0,5.0,25.0,70.0
17160,40.0,,,30.0,,30.0,,,,80.0
17161,,,,,,,,,,90.0
17162,,,,,,,,,,
17163,5.0,,,40.0,10.0,40.0,,5.0,,70.0
17164,,,,,,,,,,
17165,,10.0,30.0,10.0,,,,,,60.0
17166,50.0,100.0,100.0,50.0,50.0,50.0,60.0,80.0,80.0,90.0
17167,10.0,,,20.0,30.0,10.0,,10.0,20.0,60.0
17168,60.0,50.0,40.0,50.0,80.0,50.0,60.0,70.0,50.0,80.0
17169,,,,,,,,,,
17170,20.0,,,20.0,10.0,10.0,20.0,15.0,5.0,60.0
17171,,,,,,,,,,
17172,10.0,,,20.0,50.0,15.0,,,5.0,60.0
17173,,,,,,,,,,
17174,,,,80.0,100.0,,,,,20.0
17175,,,,,,,,,,
17176,,,,,,,,,,80.0
17177,,,,,,,,,,
17178,,,,,,,,,,
17179,70.0,,5.0,25.0,,,,,,80.0
17180,,,,,,,,,,
17181,,,,,,,,,,
17182,,,,,,,,,,
17183,,,,,,,,,,
17184,10.0,,5.0,40.0,10.0,20.0,15.0,,,60.0
17185,80.0,,,80.0,60.0,,,,80.0,80.0
17186,5.0,,5.0,20.0,50.0,10.0,,,10.0,100.0
17187,,,,,,,,,,100.0
17188,,,,,,,,,,
17189,80.0,100.0,60.0,70.0,100.0,90.0,100.0,80.0,90.0,80.0
17190,,,,,,,,,,
17191,,,,,,,,,,
17192,10.0,,5.0,15.0,10.0,15.0,15.0,10.0,20.0,70.0
17193,20.0,10.0,20.0,25.0,15.0,10.0,,,,70.0
17194,,,,,,,,,,
17195,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
17196,20.0,10.0,10.0,10.0,30.0,20.0,,,,80.0
17197,25.0,,,25.0,20.0,20.0,10.0,,,70.0
17198,30.0,,5.0,5.0,10.0,20.0,20.0,10.0,,80.0
17199,33.0,,,33.0,,,34.0,,,100.0
17200,,,,,,,,,,
17201,,,,,,,,,,
17202,40.0,20.0,10.0,20.0,,10.0,,,,70.0
17203,,,,,,,,,,
17204,5.0,5.0,5.0,20.0,30.0,,5.0,20.0,10.0,40.0
17205,,,,,,,,,,
17206,,,,,,,,,,
17207,,,,,,,,,,
17208,,,,,,,,,,
17209,,,,,,,,,,
17210,,,,,,,,,,70.0
17211,10.0,2.0,10.0,10.0,20.0,43.0,,,5.0,70.0
17212,,,,10.0,20.0,10.0,30.0,20.0,10.0,70.0
17213,,,,,,,,,,
17214,,,,,,,,,,
17215,,,,,,,,,,
17216,,,,,,,,,,
17217,15.0,,2.0,,12.0,40.0,,,,70.0
17218,80.0,,,85.0,90.0,80.0,75.0,80.0,,80.0
17219,,,,,,,,,,50.0
17220,,,,,,,,,,
17221,30.0,,,30.0,20.0,10.0,10.0,,,80.0
17222,20.0,,20.0,10.0,,20.0,20.0,,10.0,100.0
17223,,,,,,,,,,
17224,,,,,,,,,,
17225,,,,,,,,,,
17226,15.0,,10.0,15.0,,10.0,50.0,,,70.0
17227,,,,,,,,,,
17228,,,,,,,,,,
17229,,,,,,,,,,
17230,20.0,20.0,,30.0,20.0,,10.0,,,90.0
17231,,,,,,,,,,
17232,,,,,,,,,,
17233,,,,,,,,,,60.0
17234,,,,,,,,,,20.0
17235,90.0,70.0,100.0,100.0,100.0,80.0,90.0,100.0,100.0,80.0
17236,50.0,20.0,60.0,80.0,70.0,60.0,60.0,70.0,100.0,50.0
17237,,,,20.0,40.0,10.0,10.0,20.0,,80.0
17238,,,,,,,,,,
17239,,,,,,,,,,80.0
17240,90.0,,30.0,70.0,30.0,30.0,90.0,100.0,20.0,60.0
17241,,,,,,,,,,90.0
17242,5.0,30.0,5.0,10.0,10.0,20.0,10.0,5.0,5.0,80.0
17243,,,,,,,,,,100.0
17244,100.0,,,80.0,40.0,,,50.0,,80.0
17245,,,,,,,,,,
17246,,,,,,,,,,80.0
17247,,,,,,,,,,
17248,,,,,,,,,,
17249,30.0,30.0,10.0,10.0,,10.0,,,10.0,30.0
17250,,,,,,,,,,
17251,,,,20.0,10.0,25.0,10.0,15.0,20.0,80.0
17252,10.0,,5.0,10.0,25.0,20.0,10.0,5.0,15.0,90.0
17253,,,,,,,,,,
17254,,,,20.0,30.0,,20.0,10.0,20.0,60.0
17255,,,,,,,,,,
17256,,,,,,,,,,
17257,15.0,1.0,4.0,10.0,30.0,28.0,4.0,6.0,2.0,90.0
17258,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,100.0
17259,,,,,,,,,,
17260,,,,,50.0,,,25.0,25.0,50.0
17261,,,,,,,,,,
17262,,,,,,,,,,
17263,,,,,,,,,,
17264,,,,,,,,,,
17265,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,30.0
17266,,,,,,,,,,100.0
17267,,,,,,,,,,
17268,,,20.0,30.0,10.0,40.0,,,,100.0
17269,,,,,,,,,,
17270,,,,,,,,,,
17271,,,,,30.0,10.0,20.0,20.0,20.0,20.0
17272,30.0,,,20.0,20.0,20.0,10.0,,,80.0
17273,20.0,30.0,,,20.0,,10.0,20.0,,70.0
17274,,,,10.0,35.0,55.0,,,,20.0
17275,50.0,10.0,60.0,90.0,90.0,90.0,90.0,60.0,20.0,60.0
17276,20.0,,10.0,30.0,20.0,10.0,10.0,,,60.0
17277,,,,,,,,,,20.0
17278,,,,,25.0,75.0,,,,80.0
17279,5.0,,5.0,10.0,30.0,30.0,20.0,,,60.0
17280,,,,,,,,,,
17281,,,,,,,,,,
17282,,,,,,,,,,
17283,,,,,,,,,,
17284,,,,,,,,,,
17285,,,,,,,,,,
17286,,,,,,,,,,
17287,,,,,,,,,,
17288,,,,,,,,,,90.0
17289,,,,,,,,,,
17290,,,,,,,,,,
17291,,,,,,,,,,
17292,40.0,,,20.0,10.0,20.0,,,10.0,80.0
17293,,,,,,,,,,
17294,,,,,,,,,,
17295,20.0,,90.0,30.0,40.0,20.0,,10.0,30.0,40.0
17296,,,25.0,25.0,25.0,25.0,,,,90.0
17297,5.0,,,20.0,,,50.0,25.0,,20.0
17298,17.0,18.0,,30.0,20.0,5.0,10.0,,,90.0
17299,80.0,,90.0,80.0,70.0,80.0,80.0,80.0,80.0,60.0
17300,40.0,,,40.0,50.0,40.0,70.0,90.0,90.0,60.0
17301,,,,70.0,,20.0,10.0,,,60.0
17302,,,,10.0,,60.0,10.0,10.0,10.0,70.0
17303,,,,,,,,,,
17304,,,,,,,,,,80.0
17305,,,,,,,,,,
17306,,,,,,,,,,
17307,,,,,,,,,,
17308,,,,,,,,,,
17309,70.0,,50.0,20.0,30.0,70.0,70.0,60.0,70.0,70.0
17310,,,,,,,,,,
17311,,,,,,,,,,
17312,20.0,,10.0,,20.0,20.0,30.0,,,100.0
17313,,,,,,,,,,
17314,,,,,,,,,,
17315,60.0,,10.0,95.0,90.0,95.0,90.0,40.0,10.0,30.0
17316,30.0,,,30.0,10.0,,,20.0,10.0,90.0
17317,,,,,,,,,,
17318,,,,,,,,,,
17319,,,,,,,,,,
17320,5.0,15.0,5.0,15.0,15.0,15.0,15.0,10.0,5.0,70.0
17321,,,,,,,,,,
17322,20.0,10.0,10.0,5.0,20.0,,20.0,5.0,10.0,40.0
17323,,,,,,,,,,
17324,,,,,,,,,,70.0
17325,,,,,,,,,,
17326,,,,,,,,,,
17327,40.0,,,,,,30.0,10.0,20.0,100.0
17328,,,,,,,,,,
17329,,,,,,,,,,
17330,,,,,50.0,,,,,40.0
17331,,,,,,,,,,
17332,,,,,,,,,,
17333,10.0,30.0,,15.0,20.0,,10.0,15.0,,60.0
17334,50.0,,50.0,80.0,80.0,50.0,50.0,80.0,50.0,80.0
17335,,,,,,,,,,
17336,,,,30.0,45.0,10.0,10.0,5.0,,90.0
17337,60.0,40.0,70.0,60.0,30.0,60.0,70.0,50.0,50.0,60.0
17338,,,,,,,,,,80.0
17339,,,,,,,,,,70.0
17340,20.0,,,40.0,20.0,,20.0,,,70.0
17341,,,,,,,,,,80.0
17342,4.0,10.0,5.0,20.0,15.0,6.0,15.0,15.0,10.0,80.0
17343,5.0,15.0,,,15.0,15.0,,15.0,5.0,50.0
17344,,,,,,,,,,
17345,,,,,,,,,,
17346,,,,,,,,,,
17347,,,,,,,,,,
17348,,,,,,,,,,
17349,20.0,10.0,,,30.0,30.0,,,10.0,80.0
17350,25.0,,,35.0,10.0,10.0,20.0,,,90.0
17351,,,,,,,,,,
17352,,,,,,,,,,
17353,56.0,65.0,34.0,90.0,95.0,67.0,80.0,78.0,31.0,80.0
17354,,,,,,,,,,
17355,80.0,30.0,40.0,80.0,90.0,60.0,70.0,70.0,40.0,100.0
17356,,,,20.0,10.0,10.0,60.0,,,70.0
17357,,,,,,,,,,
17358,,,,,,,,,,80.0
17359,,,,,,,,,,
17360,75.0,10.0,10.0,25.0,90.0,95.0,25.0,15.0,25.0,80.0
17361,25.0,5.0,,20.0,15.0,5.0,15.0,,15.0,70.0
17362,,,,,,,,,,
17363,5.0,5.0,10.0,15.0,20.0,10.0,10.0,15.0,10.0,70.0
17364,10.0,10.0,5.0,15.0,30.0,10.0,10.0,5.0,5.0,70.0
17365,,,,,,,,,,
17366,,,,,,,,,,
17367,80.0,70.0,70.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
17368,,,,,,,,,,
17369,,,,,,,,,,
17370,,,,,,,,,,
17371,,,,,,,,,,
17372,20.0,5.0,10.0,25.0,,40.0,,,,80.0
17373,,,,,,,,,,
17374,,,,20.0,10.0,10.0,20.0,,,70.0
17375,100.0,,100.0,100.0,50.0,100.0,100.0,,,40.0
17376,40.0,,,,20.0,15.0,25.0,,,60.0
17377,,5.0,15.0,25.0,15.0,15.0,20.0,5.0,,80.0
17378,20.0,,,35.0,10.0,,35.0,,,30.0
17379,,,,,,,,,,
17380,15.0,20.0,,7.0,12.0,20.0,3.0,20.0,3.0,80.0
17381,10.0,,,30.0,15.0,5.0,20.0,10.0,10.0,80.0
17382,,,,,,,,,,
17383,,,,,,,,,,
17384,,,,40.0,20.0,20.0,,,20.0,60.0
17385,30.0,10.0,10.0,60.0,70.0,60.0,50.0,10.0,10.0,80.0
17386,,40.0,,40.0,10.0,,10.0,,,70.0
17387,,,,,,,,,,
17388,,,,,,,,,,80.0
17389,30.0,,,80.0,50.0,10.0,10.0,,10.0,80.0
17390,10.0,10.0,10.0,10.0,10.0,20.0,10.0,15.0,5.0,60.0
17391,90.0,,50.0,70.0,70.0,80.0,50.0,,20.0,90.0
17392,,,,,,,,,,
17393,,,,,,,,,,
17394,,,,,,,,,,
17395,,,10.0,30.0,20.0,30.0,,10.0,,90.0
17396,,,,,,,,,,70.0
17397,,,,,,,,,,
17398,20.0,,30.0,30.0,80.0,40.0,,90.0,50.0,40.0
17399,10.0,,,25.0,15.0,20.0,10.0,10.0,10.0,70.0
17400,,20.0,,,50.0,,30.0,,,60.0
17401,,,,,,,,,,
17402,90.0,,,100.0,,,,,,
17403,,,,,,,,,,
17404,,,,,,,,,,
17405,,,,,,,,,,
17406,,,,,,,,,,
17407,,,,,,,,,,
17408,90.0,20.0,,20.0,100.0,60.0,70.0,100.0,50.0,70.0
17409,,,,,,,,,,
17410,,,,30.0,20.0,20.0,20.0,10.0,,90.0
17411,,,25.0,35.0,,,40.0,,,70.0
17412,10.0,5.0,,20.0,20.0,8.0,30.0,5.0,2.0,30.0
17413,,,,,,,,,,
17414,5.0,1.0,,20.0,50.0,4.0,1.0,10.0,10.0,70.0
17415,,,,,,,,,,
17416,,,,,,,,,,
17417,,,,,,,,,,
17418,,,,,,,,,,
17419,10.0,,10.0,15.0,15.0,,12.0,25.0,13.0,100.0
17420,,,,,,,,,,
17421,,,,,,,,,,
17422,,,,,,,,,,80.0
17423,,,,,,,,,,
17424,,,,,,,,,,
17425,,,,,,,,,,
17426,,,,,,,,,,
17427,60.0,100.0,30.0,80.0,100.0,100.0,70.0,90.0,80.0,70.0
17428,,,,,,,,,,
17429,,,,,,,,,,
17430,20.0,,,40.0,,40.0,,,,70.0
17431,,,,,,,,,,60.0
17432,,,,,100.0,100.0,,,,40.0
17433,,,,,,,,,,80.0
17434,10.0,,,10.0,40.0,,,10.0,30.0,80.0
17435,,,,,,,,,,
17436,,,,,,,,,,
17437,,,,,,,,,,
17438,10.0,,,30.0,10.0,30.0,20.0,,,70.0
17439,,,,,,,,,,80.0
17440,20.0,,,30.0,10.0,20.0,,,,100.0
17441,25.0,,10.0,10.0,25.0,10.0,,10.0,10.0,50.0
17442,,,,,,,,,,70.0
17443,,,,,,,,,,
17444,,,,,,,,,,60.0
17445,,,,10.0,40.0,50.0,,,,90.0
17446,80.0,80.0,80.0,90.0,100.0,100.0,60.0,50.0,50.0,80.0
17447,,,,,,,,,,
17448,,,,,,,,,,
17449,20.0,,5.0,15.0,20.0,40.0,,,,100.0
17450,10.0,5.0,30.0,30.0,5.0,,,10.0,10.0,100.0
17451,,,,,,,,,,
17452,,,,,,,,,,
17453,15.0,8.0,8.0,18.0,15.0,20.0,2.0,6.0,8.0,90.0
17454,25.0,,10.0,25.0,15.0,15.0,,10.0,,70.0
17455,,,,,,,,,,
17456,,,,,,,,,,
17457,10.0,5.0,15.0,20.0,10.0,15.0,5.0,10.0,10.0,60.0
17458,,,,5.0,20.0,15.0,50.0,10.0,,40.0
17459,,,,15.0,35.0,,35.0,,15.0,70.0
17460,10.0,,10.0,10.0,30.0,40.0,,,,80.0
17461,,,,,,,,,,60.0
17462,80.0,,,80.0,80.0,80.0,80.0,,,90.0
17463,,,,,,,,,,
17464,,,,,,,,,,
17465,,,,,,,,,,
17466,,,,,,,,,,
17467,50.0,,,,20.0,,,,30.0,90.0
17468,,,,,,,,,,
17469,,,,,,,,,,
17470,20.0,,,30.0,20.0,30.0,,,,80.0
17471,,20.0,,20.0,20.0,40.0,,,,60.0
17472,25.0,,,25.0,25.0,25.0,,,,80.0
17473,,,,,,,,,,
17474,10.0,,,50.0,20.0,20.0,,,,80.0
17475,,,,,,,,,,
17476,,,,,,,,,,
17477,,,,,,,,,,50.0
17478,10.0,5.0,,55.0,5.0,5.0,10.0,5.0,5.0,50.0
17479,10.0,,,30.0,30.0,10.0,10.0,10.0,,90.0
17480,,,,,,,,,,
17481,,,,,,,,,,
17482,,,,,,,,,,
17483,,,,,,,,,,
17484,,,,100.0,,,,,100.0,20.0
17485,,,,,,,,,,
17486,,,,,,,,,,70.0
17487,,,,,,,,,,
17488,,,,,,,,,,
17489,,,,,,,,,,
17490,80.0,,,90.0,90.0,80.0,95.0,90.0,10.0,90.0
17491,,,,,,,,,,
17492,,,,,,,,,,
17493,40.0,15.0,10.0,10.0,5.0,10.0,10.0,,,100.0
17494,,,,30.0,,,70.0,,,70.0
17495,,,,25.0,40.0,,,15.0,20.0,80.0
17496,,,,,,,,,,
17497,10.0,,20.0,30.0,,,,,,20.0
17498,,,,,,,,,,70.0
17499,5.0,,5.0,20.0,15.0,3.0,5.0,5.0,,70.0
17500,20.0,,,20.0,20.0,,20.0,20.0,,70.0
17501,60.0,10.0,70.0,90.0,90.0,50.0,50.0,50.0,50.0,60.0
17502,,,,20.0,20.0,20.0,40.0,,,80.0
17503,50.0,,,,30.0,10.0,10.0,,,100.0
17504,,,,,,,,,,70.0
17505,,,,40.0,20.0,20.0,,20.0,,70.0
17506,,,,,,,,,,
17507,,,,75.0,,,,,,60.0
17508,,,,,,,,,,
17509,,,,20.0,20.0,30.0,30.0,,,70.0
17510,20.0,,,20.0,20.0,20.0,20.0,,,90.0
17511,5.0,25.0,15.0,30.0,5.0,5.0,5.0,5.0,5.0,90.0
17512,100.0,50.0,80.0,100.0,100.0,100.0,80.0,100.0,100.0,70.0
17513,,,,,,,,,,
17514,,,10.0,30.0,30.0,10.0,,,20.0,40.0
17515,90.0,,40.0,100.0,100.0,100.0,100.0,80.0,10.0,50.0
17516,10.0,,10.0,,10.0,10.0,30.0,20.0,10.0,80.0
17517,50.0,,,50.0,,,,,,80.0
17518,10.0,,,40.0,10.0,10.0,20.0,10.0,,80.0
17519,75.0,10.0,10.0,85.0,85.0,85.0,85.0,85.0,85.0,80.0
17520,,,5.0,40.0,10.0,15.0,30.0,,,20.0
17521,10.0,10.0,5.0,20.0,10.0,10.0,10.0,5.0,20.0,90.0
17522,10.0,80.0,70.0,50.0,25.0,80.0,40.0,30.0,60.0,60.0
17523,,,,,,,,,,90.0
17524,,,,,,,,,,
17525,,,,,,,,,,
17526,,,,,,,,,,
17527,,,,,,,,,,
17528,,,,,,,,,,
17529,,,,,,,,,,
17530,,,,,,,,,,
17531,30.0,20.0,,10.0,40.0,,,,,90.0
17532,,,,,,,,,,
17533,,,,,,,,,,
17534,10.0,10.0,,20.0,10.0,30.0,10.0,5.0,5.0,80.0
17535,,,,,,,,,,
17536,99.0,11.0,22.0,99.0,99.0,99.0,99.0,66.0,88.0,70.0
17537,80.0,,50.0,80.0,100.0,80.0,,,,80.0
17538,,,,,10.0,,50.0,5.0,,60.0
17539,,,,,,,,,,
17540,75.0,,10.0,80.0,40.0,10.0,,50.0,,60.0
17541,,,,,,,,,,
17542,30.0,5.0,,30.0,10.0,10.0,5.0,,10.0,80.0
17543,,,,,,,,,,
17544,,,25.0,25.0,20.0,20.0,,,10.0,90.0
17545,20.0,,,,40.0,30.0,10.0,,,100.0
17546,,,,,,,,,,
17547,,,,,,,,,,
17548,,,,,,,,,,
17549,10.0,,20.0,30.0,10.0,10.0,10.0,,10.0,70.0
17550,,,,,,,,,,
17551,,,,,,,,,,
17552,20.0,,20.0,20.0,,30.0,5.0,2.0,3.0,30.0
17553,,,,,,,,,,
17554,,,,,,,,,,
17555,,,,,,,,,,
17556,,,,,,,,,,60.0
17557,,,,,,,,,,
17558,,5.0,,50.0,40.0,,,5.0,,20.0
17559,10.0,10.0,,10.0,30.0,30.0,10.0,,,70.0
17560,,,,,,,,,,
17561,,,,,,,,,,
17562,80.0,,80.0,70.0,90.0,80.0,80.0,90.0,80.0,80.0
17563,,,,,,,,,,
17564,,,,,,,,,,
17565,,,,,,,,,,
17566,,,,,,,,,,
17567,,,,,,,,,,
17568,10.0,20.0,10.0,20.0,10.0,10.0,5.0,10.0,5.0,20.0
17569,50.0,,,,,,40.0,10.0,,60.0
17570,,,,,,,,,,
17571,,,,,,,,,,
17572,,,,,,,,,,
17573,,,,,,,,,,
17574,,,,,,,,,,
17575,,,,,,,,,,
17576,,,,,,,,,,
17577,,,,,,,,,,
17578,,,15.0,20.0,25.0,35.0,,5.0,,60.0
17579,,,,,,,,,,
17580,,60.0,,20.0,,20.0,,,,60.0
17581,,,,,,,,,,
17582,40.0,,,50.0,,,10.0,,,90.0
17583,15.0,5.0,25.0,40.0,15.0,,,,,80.0
17584,,,,,,,,,,
17585,,,,90.0,80.0,50.0,100.0,100.0,100.0,70.0
17586,,,,,,,,,,
17587,5.0,,,15.0,15.0,25.0,30.0,5.0,5.0,30.0
17588,10.0,,10.0,40.0,10.0,20.0,,,10.0,60.0
17589,100.0,50.0,50.0,50.0,40.0,100.0,100.0,,,80.0
17590,,,,,,,,,,
17591,7.0,2.0,7.0,9.0,31.0,20.0,10.0,8.0,6.0,80.0
17592,20.0,,,20.0,20.0,20.0,20.0,,,70.0
17593,,,,90.0,70.0,30.0,,,,70.0
17594,30.0,,60.0,75.0,40.0,30.0,40.0,30.0,70.0,60.0
17595,15.0,,,15.0,15.0,30.0,15.0,,10.0,80.0
17596,10.0,,5.0,10.0,25.0,25.0,5.0,5.0,15.0,70.0
17597,,,,,,,,,,60.0
17598,,,,,,,,,,
17599,20.0,5.0,10.0,10.0,,45.0,10.0,,,100.0
17600,,,,,,,,,,
17601,,,,,,,,,,
17602,,,,,,,,,,100.0
17603,,,,,,,,,,80.0
17604,20.0,,,20.0,30.0,20.0,10.0,,,70.0
17605,8.0,4.0,4.0,8.0,,30.0,5.0,15.0,6.0,50.0
17606,,,,,,,,,,20.0
17607,,,,,,,,,,
17608,,,,30.0,30.0,20.0,5.0,,15.0,100.0
17609,,,,,,,,,,40.0
17610,20.0,,,30.0,10.0,30.0,10.0,,,90.0
17611,,,,30.0,40.0,10.0,10.0,,10.0,90.0
17612,,,,,,,,,,
17613,60.0,,40.0,90.0,90.0,,10.0,,,20.0
17614,,,,,,,,,,
17615,70.0,70.0,50.0,80.0,90.0,70.0,100.0,50.0,100.0,40.0
17616,,,,,,,,,,
17617,,,,,,,,,,80.0
17618,,,,,,,,,,
17619,,,,40.0,25.0,15.0,20.0,,,60.0
17620,20.0,,4.0,15.0,15.0,5.0,16.0,10.0,15.0,80.0
17621,,,,,,,,,,
17622,,,,,,,,,,
17623,,,,,,,,,,
17624,10.0,,10.0,5.0,40.0,15.0,15.0,1.0,4.0,20.0
17625,,,,,,,,,,
17626,,,,,,,,,,
17627,,,,,,,,,,
17628,100.0,,100.0,,,,50.0,,,60.0
17629,,,,,,,,,,
17630,,,,,,,,,,80.0
17631,,,,20.0,30.0,30.0,20.0,,,90.0
17632,5.0,,,20.0,6.0,6.0,5.0,5.0,5.0,60.0
17633,,,,,,,,,,60.0
17634,10.0,20.0,20.0,10.0,20.0,10.0,10.0,,,100.0
17635,15.0,,,61.0,70.0,55.0,,,,70.0
17636,20.0,,10.0,,15.0,30.0,20.0,5.0,,70.0
17637,40.0,10.0,,,,10.0,30.0,,10.0,50.0
17638,,,,,,,,,,
17639,,,,,,,,,,
17640,,,,,,,,,,
17641,20.0,5.0,10.0,10.0,20.0,15.0,10.0,10.0,,70.0
17642,,,,,,,,,,
17643,,,,,,,,,,80.0
17644,,,,,,,,,,
17645,100.0,,90.0,100.0,50.0,70.0,40.0,,40.0,70.0
17646,,,,,,,,,,
17647,10.0,5.0,10.0,20.0,20.0,10.0,,20.0,5.0,60.0
17648,,,,10.0,30.0,30.0,30.0,,,80.0
17649,10.0,10.0,20.0,20.0,10.0,5.0,5.0,10.0,10.0,80.0
17650,,,,,,,,,,
17651,20.0,,10.0,20.0,10.0,30.0,,,10.0,90.0
17652,30.0,5.0,5.0,10.0,10.0,5.0,20.0,5.0,10.0,70.0
17653,15.0,5.0,,20.0,10.0,30.0,10.0,,10.0,80.0
17654,20.0,20.0,,15.0,5.0,5.0,,5.0,30.0,70.0
17655,30.0,10.0,,30.0,10.0,10.0,5.0,5.0,,100.0
17656,80.0,70.0,30.0,70.0,80.0,50.0,40.0,70.0,40.0,70.0
17657,,,,,,,,,,
17658,10.0,,10.0,30.0,20.0,15.0,15.0,,,80.0
17659,10.0,5.0,5.0,25.0,25.0,10.0,5.0,10.0,5.0,30.0
17660,,,,,,,,,,
17661,,,,,,,,,,
17662,5.0,15.0,,20.0,15.0,10.0,30.0,5.0,,90.0
17663,,,,,,,,,,
17664,,,,,,,,,,
17665,,,,,,,,,,
17666,,10.0,,30.0,30.0,30.0,,,,100.0
17667,,,,,,,,,,
17668,40.0,70.0,40.0,100.0,100.0,90.0,90.0,60.0,100.0,70.0
17669,,,,,,,,,,
17670,,,,,,,,,,
17671,25.0,25.0,,15.0,,,10.0,25.0,,90.0
17672,50.0,50.0,75.0,15.0,80.0,80.0,50.0,50.0,10.0,80.0
17673,10.0,,,25.0,35.0,20.0,10.0,,,70.0
17674,40.0,,50.0,100.0,60.0,30.0,100.0,75.0,50.0,40.0
17675,,,,,,,,,,
17676,20.0,20.0,20.0,20.0,,,5.0,5.0,10.0,20.0
17677,,,,,,,,,,80.0
17678,,,,,,,,,,
17679,,,,,,,,,,
17680,,,,,,,,,,
17681,,,,,,,,,,
17682,,,,,,,,,,
17683,,,,,,,,,,
17684,5.0,5.0,5.0,10.0,10.0,20.0,10.0,20.0,15.0,80.0
17685,,,,,,,,,,
17686,,,,,,,,,,
17687,10.0,,,30.0,20.0,10.0,10.0,10.0,,90.0
17688,80.0,80.0,80.0,90.0,90.0,75.0,90.0,80.0,90.0,100.0
17689,,,,,,,,,,
17690,,,,,,,,,,
17691,10.0,5.0,25.0,10.0,10.0,10.0,10.0,10.0,10.0,70.0
17692,,,,,,,,,,
17693,5.0,10.0,5.0,,15.0,20.0,10.0,35.0,,80.0
17694,,,,,,,,,,
17695,15.0,,30.0,,25.0,15.0,15.0,,,100.0
17696,,,,,,,,,,
17697,50.0,,,10.0,10.0,30.0,,,,70.0
17698,15.0,,,15.0,35.0,,10.0,15.0,10.0,70.0
17699,10.0,,,30.0,30.0,,30.0,,,70.0
17700,60.0,,5.0,,25.0,,10.0,,,30.0
17701,,,,,,,,,,
17702,10.0,,10.0,10.0,20.0,,30.0,,,60.0
17703,,,,,,,,,,
17704,,,,,,,,,,
17705,,,,,,,,,,
17706,,,,,,,,,,30.0
17707,5.0,,,35.0,40.0,,20.0,,,70.0
17708,,,,,,,,,,60.0
17709,,,,,,,,,,
17710,,,,,,,,,,
17711,,,,,,,,,,
17712,,,,,,,,,,
17713,,,,,,,,,,
17714,,10.0,,30.0,5.0,30.0,10.0,10.0,5.0,70.0
17715,80.0,50.0,40.0,80.0,90.0,85.0,85.0,60.0,40.0,70.0
17716,,,,,,,,,,
17717,65.0,50.0,90.0,78.0,90.0,65.0,50.0,90.0,67.0,60.0
17718,,,,20.0,,50.0,10.0,,20.0,90.0
17719,,,,,,,,,,
17720,70.0,,,70.0,65.0,,,70.0,,70.0
17721,25.0,,,20.0,35.0,10.0,10.0,,,70.0
17722,,,,20.0,20.0,40.0,20.0,,,80.0
17723,10.0,,,,50.0,,,,,20.0
17724,50.0,5.0,5.0,15.0,5.0,5.0,,10.0,5.0,80.0
17725,10.0,20.0,10.0,15.0,5.0,15.0,10.0,5.0,10.0,60.0
17726,,,,,,,,,,
17727,,,,,,,,,,
17728,,,,,,,,,,
17729,,,,,,,,,,80.0
17730,,,,,,,,,,90.0
17731,76.0,20.0,,,,,,,,60.0
17732,,,,,,,,,,
17733,,,,,,,,,,
17734,,,,,,,,,,
17735,,,,,,,,,,
17736,80.0,70.0,50.0,90.0,100.0,100.0,90.0,90.0,70.0,80.0
17737,,,,60.0,10.0,,20.0,30.0,,80.0
17738,5.0,5.0,5.0,20.0,20.0,5.0,20.0,15.0,5.0,90.0
